source_record_id,source_code,accessory_type,raw_name,brand,model,identity_key,brand_confidence,source_trust_status,review_status,recommendation_eligible,source_variant_count,available_colours,source_offer_observed,headset_style,has_microphone,wireless_capable,enclosure_type,frequency_response_raw,candidate_use_tags,primary_use_profile,completeness_score,curation_priority,warning_flags
db9f7f03a9bc96258f43,docyx_pc_part_dataset_2025_07_23,headset,Audio-Technica ATH-WS55IBK,Audio-Technica,ATH-WS55IBK,headset:audio-technica:ath-ws55ibk,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"10,24",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
c66c0ddc4bf21e10646c,docyx_pc_part_dataset_2025_07_23,headset,Audio-Technica ATH-WS77,Audio-Technica,ATH-WS77,headset:audio-technica:ath-ws77,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"10,25",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
da17c98c853781ea04c2,docyx_pc_part_dataset_2025_07_23,headset,Audio-Technica ATHCKF500BK,Audio-Technica,ATHCKF500BK,headset:audio-technica:athckf500bk,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,"16,23",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
6837eb0303697a5ec173,docyx_pc_part_dataset_2025_07_23,headset,Audio-Technica ATHHCLR100PK,Audio-Technica,ATHHCLR100PK,headset:audio-technica:athhclr100pk,curated_alias,reference_only_needs_verification,needs_review,False,1,Pink,False,in_ear,False,False,closed,"20,25",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
f69b27ec8b2170b0321a,docyx_pc_part_dataset_2025_07_23,headset,Audio-Technica ATHM50RD,Audio-Technica,ATHM50RD,headset:audio-technica:athm50rd,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,over_ear,False,False,closed,"10,30",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
daa49b5fb8f9fba7f567,docyx_pc_part_dataset_2025_07_23,headset,Audio-Technica ATHM50S,Audio-Technica,ATHM50S,headset:audio-technica:athm50s,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"15,28",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
d02e1df954cf593cd8a5,docyx_pc_part_dataset_2025_07_23,headset,Audio-Technica ATHM50s/LE,Audio-Technica,ATHM50s/LE,headset:audio-technica:athm50s-le,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,False,over_ear,False,False,closed,"15,28",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
495fd5e4d62984a8f9ae,docyx_pc_part_dataset_2025_07_23,headset,Logitech Ultimate Ears 200,Logitech,Ultimate Ears 200,headset:logitech:ultimate-ears-200,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Blue;Silver,False,in_ear,False,False,closed,"20,15",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
377436767fa6c4d3ad3a,docyx_pc_part_dataset_2025_07_23,headset,Logitech Ultimate Ears 350,Logitech,Ultimate Ears 350,headset:logitech:ultimate-ears-350,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
e5b911355a566649241b,docyx_pc_part_dataset_2025_07_23,headset,Logitech Ultimate Ears 4000,Logitech,Ultimate Ears 4000,headset:logitech:ultimate-ears-4000,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;White,False,on_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
3d008418c48616522693,docyx_pc_part_dataset_2025_07_23,headset,Razer Adaro,Razer,Adaro,headset:razer:adaro,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Green,False,over_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
3623bbda26ef7d0d61e3,docyx_pc_part_dataset_2025_07_23,headset,Razer Hammerhead,Razer,Hammerhead,headset:razer:hammerhead,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
5d2868dfe39ad9b21e50,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken E-Panda,Razer,Kraken E-Panda,headset:razer:kraken-e-panda,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Gold,False,over_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
6607bb58048b35b7cf16,docyx_pc_part_dataset_2025_07_23,headset,Razer Kraken Neon,Razer,Kraken Neon,headset:razer:kraken-neon,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Green,False,over_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
1c0e4f76b38347705c2e,docyx_pc_part_dataset_2025_07_23,headset,Razer RZ12-01110100-R3U1,Razer,RZ12-01110100-R3U1,headset:razer:rz12-01110100-r3u1,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
763a77fa7be2387601c7,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser AMPERIOR-BL,Sennheiser,AMPERIOR-BL,headset:sennheiser:amperior-bl,curated_alias,reference_only_needs_verification,needs_review,False,2,Black;Blue;Silver,False,on_ear,False,False,closed,"16,22",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
c1ea379d0de069a67da8,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser AMPERIOR-BLU,Sennheiser,AMPERIOR-BLU,headset:sennheiser:amperior-blu,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,on_ear,False,False,closed,"16,22",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
01f871a8fbad8fd9884e,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CC520 IP,Sennheiser,CC520 IP,headset:sennheiser:cc520-ip,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,on_ear,False,False,closed,"150,6.8",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
41aaca818896e89adece,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CC550 IP,Sennheiser,CC550 IP,headset:sennheiser:cc550-ip,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,"150,6.8",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
3ee044f154a78c2cccbb,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX 1.00 Black,Sennheiser,CX 1.00 Black,headset:sennheiser:cx-1-00-black,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,in_ear,False,False,closed,"17,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
154fe2924410a2312576,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX 1.00 White,Sennheiser,CX 1.00 White,headset:sennheiser:cx-1-00-white,curated_alias,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,"17,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
a483e454709e6601531e,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX 3.00 Black,Sennheiser,CX 3.00 Black,headset:sennheiser:cx-3-00-black,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,,general,communication,100.0,118.0,unverified_reference_source
a8d810049af4821810d6,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX 3.00 Red,Sennheiser,CX 3.00 Red,headset:sennheiser:cx-3-00-red,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,False,False,closed,,general,communication,100.0,118.0,unverified_reference_source
2c852be6b895ca85b203,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX 3.00 White,Sennheiser,CX 3.00 White,headset:sennheiser:cx-3-00-white,curated_alias,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,,general,communication,100.0,118.0,unverified_reference_source
92727b83d0bc4e493dad,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX 300-II,Sennheiser,CX 300-II,headset:sennheiser:cx-300-ii,curated_alias,reference_only_needs_verification,needs_review,False,2,Black,False,in_ear,False,False,closed,"19,21",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source;identity_duplicates_collapsed
a43e114d547ba47f605e,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX 686G,Sennheiser,CX 686G,headset:sennheiser:cx-686g,curated_alias,reference_only_needs_verification,needs_review,False,1,Green,False,in_ear,False,False,closed,"18,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
1467db031445a85bf156,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CX-215-RED,Sennheiser,CX-215-RED,headset:sennheiser:cx-215-red,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,in_ear,False,False,closed,"22,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
1ecc3276993b55b14764,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser CXC 700,Sennheiser,CXC 700,headset:sennheiser:cxc-700,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,in_ear,False,False,closed,"20,21",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
cff6d10df2d2ad14df62,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser DW30-HS,Sennheiser,DW30-HS,headset:sennheiser:dw30-hs,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,,general,communication,100.0,118.0,unverified_reference_source
7375ec5c06d3d4c73067,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 202 II,Sennheiser,HD 202 II,headset:sennheiser:hd-202-ii,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"18,18",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
a88acd1ec6d1ceb3bedf,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 229 (White),Sennheiser,HD 229 (White),headset:sennheiser:hd-229-white,curated_alias,reference_only_needs_verification,needs_review,False,1,Orange;White,False,on_ear,False,False,closed,"18,22",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
9ec8f648b905848ebe33,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 25-1 II,Sennheiser,HD 25-1 II,headset:sennheiser:hd-25-1-ii,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,"16,22",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
3912920e18761d38bdf8,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 25-SP II,Sennheiser,HD 25-SP II,headset:sennheiser:hd-25-sp-ii,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,"30,16",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
cc1b0eb847e4683ada9f,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 428 SC,Sennheiser,HD 428 SC,headset:sennheiser:hd-428-sc,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"18,22",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
8f165981c9bc0f249d86,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD 8 DJ,Sennheiser,HD 8 DJ,headset:sennheiser:hd-8-dj,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Blue,False,over_ear,False,False,closed,"8,30",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
49b305b16622c8f5c5ce,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD201S,Sennheiser,HD201S,headset:sennheiser:hd201s,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"21,18",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
9424f613fbc9891167ed,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD205-II,Sennheiser,HD205-II,headset:sennheiser:hd205-ii,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"14,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
37816484dc51998cea31,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD25-1 II,Sennheiser,HD25-1 II,headset:sennheiser:hd25-1-ii,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,on_ear,False,False,closed,"16,22",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
067eaf5afcbd2b22ec5f,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD25ALUM,Sennheiser,HD25ALUM,headset:sennheiser:hd25alum,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,on_ear,False,False,closed,,general,communication,100.0,118.0,unverified_reference_source
b1ffaeb9ffce4828b0f8,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD335S,Sennheiser,HD335S,headset:sennheiser:hd335s,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,over_ear,False,False,closed,"14,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
1b0a58fa6e4ed4e57f24,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser HD360PRO,Sennheiser,HD360PRO,headset:sennheiser:hd360pro,curated_alias,reference_only_needs_verification,needs_review,False,1,Black,False,over_ear,False,False,closed,"15,22",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
a837bdde30d00fdda8ac,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser M2 OEBT Black,Sennheiser,M2 OEBT Black,headset:sennheiser:m2-oebt-black,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Silver,False,on_ear,False,True,closed,,general;portable,portable,100.0,118.0,unverified_reference_source
05e019e1edcab47106f5,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MX 365 Blue,Sennheiser,MX 365 Blue,headset:sennheiser:mx-365-blue,curated_alias,reference_only_needs_verification,needs_review,False,1,Blue;Silver,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
3af3e07431ffc2b81d8d,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MX 365 Bronze,Sennheiser,MX 365 Bronze,headset:sennheiser:mx-365-bronze,curated_alias,reference_only_needs_verification,needs_review,False,1,Brown,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
0dfce22be76159fc5352,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MX 365 Brown,Sennheiser,MX 365 Brown,headset:sennheiser:mx-365-brown,curated_alias,reference_only_needs_verification,needs_review,False,1,Brown,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
3051694db31b269336bb,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MX 365 Orange,Sennheiser,MX 365 Orange,headset:sennheiser:mx-365-orange,curated_alias,reference_only_needs_verification,needs_review,False,1,Orange,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
dc6a2bda661152f9a25f,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MX 365 Red,Sennheiser,MX 365 Red,headset:sennheiser:mx-365-red,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Red,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
20fcb7320306250aac80,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MX 365 White,Sennheiser,MX 365 White,headset:sennheiser:mx-365-white,curated_alias,reference_only_needs_verification,needs_review,False,1,White,False,in_ear,False,False,closed,"20,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
05eca178d704c75e8e18,docyx_pc_part_dataset_2025_07_23,headset,Sennheiser MX 680i,Sennheiser,MX 680i,headset:sennheiser:mx-680i,curated_alias,reference_only_needs_verification,needs_review,False,1,Black;Yellow,False,in_ear,False,False,closed,"18,20",general,communication,100.0,118.0,frequency_units_ambiguous;unverified_reference_source
